words,sentiment_coeff
politicocd,1.3249620807963465
dorlterre,1.3061869856573565
geure,1.7633378964297877
axe,1.593360171753414
disait,1.2790188829837936
mema,1.5538348189340325
chiggscom,1.2068373338929395
yeezus,1.8532667402391887
alfredo,1.9094109827642167
agukingdom3,1.5956319185509567
saiv,2.1779676459490163
kwakwel,2.5156375506180653
milion,2.140765210346038
fumigation,1.7270604463713244
pavlos,2.3699650239801917
mensonge,1.321520240838871
sujet,1.5878630213864076
peponi,3.13238426791292
comprendre,1.307532070185408
unatafuta,2.037523185468478
kazadi,1.3073688687822385
india58985328,1.2969176178334065
jackpotmsk,1.4032610210584489
affirmer,1.575415928091157
ladha,3.235508587824921
wowote,2.029045201517171
ukute,2.5477534849082293
reconnait,1.4604355169214704
utafiti,2.5013458344151838
jalalani,2.954851748835637
ddelaida,1.4879119318560963
jesca2019,1.4141418143810867
mishelli15,1.5468925436537178
stevenyaluvinga,2.8274866903445512
shattatikitaka,1.6581105396169995
aqtee,2.2962047593572357
deejayrambo1,2.11727918000802
imekuwa,2.365004468137137
radionumberone,1.2365804273327443
ibrahim26993305,2.001351650528131
ingekuwa,1.770159886798412
kudandia,2.876832332971617
unapoteza,2.28822103034654
diplome,1.5078975339625293
pensait,1.383680723705091
economique,1.5282310940279131
souvenir,1.6215712697157265
vole,1.6258216410715918
kujikomba,2.0538926961997253
hasara,2.1745190299540886
sich,2.9108785430876356
umoja,2.5709269571799513
mpole,2.823209753371031
sammisago,3.262296072564292
verasidika,2.924741102623759
tlp,2.0445231111976736
joe29286594,2.208475311550331
bery,1.4634116325734703
soka,2.909922921007608
kissing,-3.121311390045549
stori,2.552356487356289
kacheza,3.0348495721867708
nzito,2.7601024183270217
ajiri,1.7157358231216644
unafikiri,2.5163426916332305
donner,1.216805148341954
fierte,1.8706809448566772
honte,1.2237585443944832
dommage,1.552751608554034
pili,1.5420684869959815
aliongea,2.2944984246566187
kapata,2.7464686165322605
jini,3.5593058117717438
commandant,2.0913121752540915
niaba,2.69475519251222
hakua,2.7124258755783894
useme,1.814860365285873
sayings,-4.468782175936197
wapendwa,2.033718563177004
kifo,1.8278425074284521
serikalikazini,1.4398581912537776
kuteuliwa,2.343939579372712
aucun,1.3881082213672522
oublier,1.3054361440815954
dixit,1.246088362533159
freestyle,3.160952512970457
mwebekelvin,2.1884111127078834
wanakuwaga,2.560989273871591
michongo,2.838181519074206
kitaalamu,3.117560335286373
roma,1.8257891839526161
mkatoliki,1.9355009015140865
societe,1.596434673117409
implique,1.6435289136711135
divathebawse,2.556470996362545
presha,2.9102292574147746
baraka,1.159275545715355
jknjenga,-3.338790872187116
bwaxy,3.271535061700386
amour,3.168664265679276
mawayer,3.6370240896367503
ngasajr,3.195550442990709
sam96,3.1366103658330116
leebooks12,2.2539348006004802
goddiemunisi,4.049317449659249
dodoma,1.7705405177153166
kumkamata,2.006234237032547
walifanya,2.5041455751057184
kasilo,1.6070376322176472
honester,1.7435817526761401
nimekaa,2.6418193828798366
redio,2.3688781729880546
tunaweza,2.186922675887182
kidg,3.2525787634459884
faida,2.890402375298591
thatnigger85,3.389007187105628
vieux,1.357331037361175
demon,1.7560201429232876
kijamii,2.1996202156129057
kujifungia,2.7279400547128816
iman,2.308631237757345
kufatilia,2.4410978067550375
anga,2.1193734693848416
jahazi,2.5943897452283213
examen,1.3496490218211161
aiment,1.29335900616371
accepter,1.4254019570932372
shuka,2.2328305871001937
kumekucha,2.6459204877688562
tumbo,1.821258818083763
africatoptweet,1.7929846829443483
msukuma,2.256507551904272
hayupo,2.50421663829975
kafa,2.748419027599615
nakaribia,2.804014311556671
carloshudax,3.50060965810728
utulie,3.11503398054285
raphy1398,2.7446420847930466
waje,1.7616349215930573
kujibu,1.5563859672354914
umetumwa,2.7824631084558735
ajenda,2.087332450958031
tuanze,2.7244664896491373
umefeli,2.1890976047110167
jituuu,2.2943426948103074
muunfollow,2.7247377945717566
traveled,-3.9104086791151658
lokuta,1.89437132045761
ayebaki,2.013431192221903
aza,1.4326319440200272
congokitoko,1.3678793600376558
jeunesleaderscd,1.8536648484071265
exprimes,1.5553328438590335
commemorative,1.4776632995528354
saluons,1.4030397624422255
hommages,1.3638484108320126
walio,1.4031953245735556
makanisa,1.7497323245411978
partage,1.5061742269171197
fizi,1.5491650237245522
imfura,2.29025030115573
ayubu,1.5810564130420621
genunjoven,1.3081060535903402
misukule,2.4203610473877197
importe,1.4752052036846355
raisonnement,1.3627257054531456
negativity,2.517541434520703
combien,1.3088694423260125
jmn,2.7875072359854913
taarabu,2.3791583735029906
finir,1.4293261887340074
kimbia,2.652720317703696
kikao,1.5740861636375765
mpumbavu,1.7005293502131718
kifua,2.545134269260758
mwao,2.708729215315299
ayo,3.3407868881326515
nakwambia,3.0748848786863565
emkilimanjaro,2.241190608862223
niwapi,1.8137885634941742
tunashukuru,2.1651559258945836
kuombea,1.5520328658542903
rays,2.9787951422766077
luxony01,2.508622572101437
deoxz,2.9921134398978166
lipi,2.918371581866683
ezekielmutua,2.1722477923537493
ainee,1.6286385930255924
miraclesb,3.250099658765334
dalili,2.2597070290511145
anae,2.0254530934063655
arudi,2.5791420840766235
endeleeni,1.8871998100703533
jielewa,2.4805337512638483
wapumbavu,1.9365551212909042
amefariki,2.349680232045438
ahadi,1.7956329282735335
kupotosha,2.200706132432249
mwenywe,2.958399762783775
nullement,1.5441387643198285
perdant,1.7988849375202667
trouve,1.231616218066823
pourra,1.4140074627035808
batard,1.7081113297639714
letu,1.619480922415413
neemajoshuar1,1.1647163527520012
naikonje,3.2472794398407636
godwinmbogo,1.9388962844444841
magrethmtemi,2.1474431403275127
gibu,2.1325671217041853
inda,2.3567138782346455
icon,-2.5019828097572527
baki,2.7630841409926914
petertiani007,1.3766660856217592
mahubiri,1.9757333312761944
zoomafrika1,3.0555574011949114
kibona2019,2.3858407487234934
pasi,2.7907401305951463
hauwezi,1.737771265076464
lor,1.267457177995148
jessefund,2.7239098040651903
wadau,2.315376554466513
4prez,2.927826298647736
sindika,1.3214994177530657
dokolo,1.3317201029440502
bilan,1.4681150928365734
umekuja,2.684829844986218
washa,2.533436332097887
mpunga,2.122273122843759
leparrainrdc,1.7491578228703581
pua,2.792347473679295
pouvez,1.2903983852238219
epl,2.6106346644319602
kigumu,2.550737052997502
wahuni,1.7729770228902375
mbinu,2.163216351733115
katumia,2.350724475255635
jeneza,2.627376426352346
desytz,3.1741172422869806
nenenkulu,1.6020296656465338
utagundua,2.297395957375429
kaongea,2.707047493977792
malakasiq,3.2621136479573725
nzi,2.782105889650426
mnazi,2.8040513863174654
marchby30,1.9030598548777258
elykassa,3.3034305128397596
kabwe,2.0748765800483318
isije,2.0265657954729175
tbc,2.5777889276222625
inabid,2.337711901628518
voisins,1.6327707907336386
permis,1.5333281425370606
mkulu,2.5176171217745713
maelezo,2.0315032358700043
kupuliza,2.3882395018821114
mnasema,2.4560910662756226
dust,-3.30891270950935
akasema,2.3602037455549354
mwache,2.467765166798791
aloo,2.2383552337731483
oduor,3.259321836524806
ezekielelkana7,2.504094573685873
assassin,1.3292915941313417
muache,2.9021145048807284
ushahidi,2.345855490094457
juuu,3.1126648462062345
0707,2.097048177990083
akikaa,2.4833665017190114
bench,2.226767177980838
thamani,2.0366591794005147
menti,1.7860856845034616
amuweke,2.2090287867499225
tumuamini,3.521561010568776
iliyopo,2.717062287495141
sjui,2.826754023182433
mahoro,3.267423114713995
daudasajile1,2.567581392154209
akikujibu,2.7827386665156197
mollel,1.6656898852913904
alipewa,2.38985084307241
unafeli,3.3270471906421366
vidole,2.668423460725308
allysalehznz,1.6792964434620754
kupima,2.5272336199800476
mjue,2.20702252196812
bidhaa,2.6216465953251777
sumu,2.791592520938077
wanapita,2.3215960924209824
inaitwa,2.157080604837711
mikopo,2.0275529539630375
msomi,2.52992149212321
muungwana,2.5395681211051606
ismailjussa,2.3443655782348927
ifungwe,1.7014191861096735
beba,2.976376980971559
nzima,1.5499341143659988
kikohozi,3.308037215414066
hahahaaa,2.682850195586396
asubui,1.3076510821072045
yupi,1.9616852070689543
difficile,1.2801932319712084
unatupa,2.5831145075930904
wasi,2.548393849038658
malheureusement,1.2971897956332745
gestion,1.3379426767139144
entier,1.6356098743007041
kutuonyesha,2.808684892077738
haikua,2.2024087725041674
concerne,1.336494781716473
laissons,1.4002642936154324
clair,1.6015993584095032
ubongo,1.5666606320895706
amekufa,2.4740537706440704
jumeaux,1.4178516214336523
johnmallya9,1.689768745612844
ndala,2.369220082128719
kufikiria,1.9212872590341676
walikuwepo,2.2476168145262347
wanafunga,1.8035423808565418
construire,1.493462274327506
sinceres,1.63265608165073
tuer,1.2190470796514552
massacrer,1.4588163041177196
waende,1.7442366449672304
fameux,1.251673442586207
etais,1.2920240566312566
anafikiria,2.51085649953102
kondoo,2.3450395114677187
wamebaki,1.8996659642734972
vituo,1.6514347898961932
amejibu,1.7935627163783667
wenzio,1.8254185758000896
maaana,2.191939014611287
pumba,3.3268757937810984
alfredkiwuyo,3.049023574588871
napenda,2.7077646996302014
ninani,2.389741786277016
pdizaina05,3.1076386205942774
walau,2.2494719162482495
tff,2.4802665919409974
mtazamo,1.9870692900678117
najiuliza,2.370775379738633
mwanae,2.9485496405634284
kaamua,1.6994455155445027
kujiuliza,2.07631746391258
najikuta,2.9080155314272482
idrissultan,1.5954078168682908
sitaki,2.0546298449461027
kuamini,1.855713101583704
nyayo,2.71780440487576
mbavu,2.0964422396149893
melodysinzore1,1.1379714523579878
inspektamwala,1.2518585991669915
jambokenya,1.2423327708846603
pambazuka,1.2225411013577823
makaburi,1.8175657885945313
beberu,3.403829793993684
ufisadi,2.154478226115538
wanazo,2.574935046284417
wizi,2.1065949174229637
namkubali,1.963738943700347
yana,1.8378217052777202
mtafute,1.9987103437015303
bugera,1.5623592875476495
officiellement,1.5570010495636475
wataka,3.150389421771985
fredomachoka,1.3930749970110694
alingalingab,1.1448314839148923
elphaskonzolo22,1.1613479273447886
rogaroga,1.6347416633317873
machame,2.1125891061213364
buku,1.9203694086986018
mafisadi,2.2551001532083883
tunapokea,1.287735710248102
adabu,2.563334025467042
mawakala,1.89218959712748
lifeofmshaba,2.0465323728909732
wema,2.4064366787035882
matokeochanya,1.218935719387799
infochanya,1.7349658794675311
makame,1.1793914591032229
affirme,1.404904103178693
lualaba,1.6491774976062947
politiques,1.3559225565384891
mbutu,3.157727767488688
actuel,1.2946252490361483
tuee,1.5997456841867048
prquoi,1.4595004267655025
mkojo,1.8831740156448662
mkemia,2.2643278237366196
whitefrankfrank,2.493896830796867
andyambition,2.1322445247381143
msangiben,2.530701697058026
wezi,2.6196254356028503
anasimamia,1.8731492272978272
ruksa,2.527620039856052
upotoshaji,3.236855648516647
kumuona,2.488393170707336
manabii,2.020973465623447
uji,2.327607573507068
wajue,2.109993814346915
akisema,1.8153449478852437
kamaliza,2.3639379347413296
mkoani,2.8132966782436943
baringo,2.525972698461141
janja,2.818567382790012
arabifrank,3.03172744740145
drfrankiejm,2.1511468614234426
normanjonasmd,2.1608370389956297
ongoza,1.3483830088329283
syombua,1.2381308772741297
wafunge,1.898357851000626
tusubiri,2.4008916422814046
mapapai,1.9653268577860115
avais,1.317431394723462
soi,1.3989481695401182
etrangers,1.29627970705512
syombuaosiany,1.184139186216922
walijiuliza,1.334985003876068
nimuonaye,1.2195147180084838
maadui,1.325163918571481
walijuiliza,1.3290523342416192
wanyonyi,1.1655719832714038
jobmateni,1.1822364197444493
atanitetea,1.7599995557186712
didhi,1.6506130641127845
kinyongo,1.440612726525504
hakiknchr,-1.9297291778530028
nni,2.4242757606677983
cjui,2.3959875467426928
manzi,1.7864375254513272
unadhani,2.0734102187914667
perenniser,1.728930572398551
rends,1.8437600921955266
images,-1.3200126144580901
reconnu,1.2899832564767928
pensez,1.3515342678118816
adoptifs,1.2960632360143807
ubusa,3.38447361843423
lusakobosco,2.8325298213561765
yoote,2.547178815002901
cherchent,1.3704621152377936
peau,1.6853854591423707
revolutionnaires,1.5211856895822258
nakula,2.6658889398091192
ngurumo,1.8917095415960372
heureuse,1.5759659449506709
akwiinakiileut,1.129587876810194
mwala,1.4279561529289386
ufipa,1.5664387449989654
umemsikia,2.294107194121992
geita,2.5135699462924803
ushirikiano,2.1944910286565342
atupe,2.4728457579457213
eveque,1.6621442604644094
rajoelina,-2.307226555549429
shinyalu,1.3272476229466097
nazidi,1.3270441398933752
kubarikiwa,1.162633919859576
chairmookofundi,1.1772893507343518
orina1,1.1809488273338256
shilindeswedy,2.3939547227499576
fupi,2.6709573409127154
patrickbilungo,2.7627900344182303
anatafuta,2.10665880577753
waumini,1.76993447152724
jitihada,2.260875468989025
ochude,1.1532155050194899
rausha,1.1215965427642023
agwelo,1.4322328500548829
punda,2.2263582363864955
apiki,2.572596491861937
asiriam,2.4393051912208024
karani,2.5679172098762506
bosire,2.320326750987417
kukuwacha,1.2842878616757165
atatuma,1.4177985214745636
omudokolo,1.159187271516825
dau,1.2977634401877352
ekwenye,1.2701776360788364
genarationtz,3.2206796032406846
meshack,1.4162088686433587
makoha,2.5450895618165474
maishani,1.3113047939467288
khaoya,1.2816258227977522
atakutetea,1.6001939629994688
evahmwalili,1.5914114256176828
wabarikiwe,1.1950116662261752
vide,1.4732507377195856
propre,1.2874007856770375
tunakusujudia,1.2795613440487605
umetukuka,1.244280550070923
anzini,1.1898418635603178
mosesemeje1,1.2032109413243197
ochogofred038,1.2215103523857376
khamatibenards,1.5364406252218956
mwalimudevis,1.2357005004028223
osinya,1.1813496870125506
kuradan3,1.2032469354046273
calystusmurung5,1.1861730777680017
ndefu,1.3245960008957995
inaendelea,1.4229003862805267
maandiko,2.564294657744589
veulent,1.3501083841805368
roman,2.2100314360620894
muumini,2.5874181136486194
defunt,1.2711784270944424
avaient,1.6869863230579742
veut,1.265287109390917
amfifiro,2.3957717237812335
wafuasi,2.5003256887585046
patriote,1.4861128783927038
maasai,1.9710806494265012
vive,1.1884084347953816
dette,1.7134539396709902
jiko,2.2227711738612426
ldkabila,1.2629410062996205
assassine,1.3762621538182032
entoure,1.4614674475825304
miwani,2.4360705513510963
ebongo,1.7623002064049378
kimyaa,3.2649672944391304
madagasca,2.6849275579190195
conglomerat,1.275270591462019
aventuriers,1.2933020758288392
problemes,1.2848651680918968
lorsque,1.252785905015687
victime,1.418189784046224
iamnicksoni,1.8335390954069233
inauma,2.8165342467527394
kichwani,1.8884404402031112
taa,2.1481547708900397
barabarani,2.479326045649044
kapstar2,1.6990991227485448
guerres,1.4937340331582263
kujikinga,2.2283241725261442
actuellement,1.7204552806408797
auteur,1.3221949869589757
selon,1.1611341036837302
faite,1.6027281059238274
warioba,2.989273623644407
chriscyrilo87,2.9367632123768
ordre,1.4591158974467926
mjhy,2.1008552439707247
bataille,1.6790815972792175
bilphonnehemia,3.008702776044086
rwandaise,1.3992140326550468
notamment,1.5817564423554642
nomme,1.3017095201081428
disante,1.5369777670555398
hofu,1.6713765335609416
pensee,1.3706888232774763
bikeko,1.8093940151814512
bonne,1.2686709778550274
fete,1.3316134661958254
nziem,1.2558057508318203
dubojackson,2.8913513114006824
muwa,2.669892209948468
officialzuwena,3.522865066017772
kmmk,3.1054939505989063
trahison,1.331346435907858
recolte,1.5330301203297942
18ans,1.594064239442597
plein,1.8423928383359087
mzaa,2.869819028597827
butiku,3.042518890404674
wanakuwa,2.276613801729199
ceci,1.2952440204005826
tenir,1.729330670030705
loin,1.5154186392133437
evite,1.4180178325127144
coeur,1.7253952134708601
jumba,2.622116428723667
yaende,2.4316069330215235
gouverneur,1.6781293121379726
songa,3.108907133262804
wata,2.458510556078378
avance,1.455161776834084
usiseme,2.644906737865157
chademamdude,1.6877142326669075
anazeeka,2.301200885566767
kupangiwa,1.9195392482749531
kipo,2.199598411465324
arcetombe,1.7017974009326733
